fiber_id,area_px,centroid_x,centroid_y,perimeter_px,equiv_diameter_px,circularity,aspect_ratio,bbox_x,bbox_y,bbox_width,bbox_height
1905,3071.50,6624.55,8024.64,366.29,62.54,0.29,0.37,6605,7958,54,147
1906,3066.50,5815.00,6580.28,224.55,62.49,0.76,0.76,5787,6545,57,75
1907,3064.50,6709.93,7267.75,385.40,62.46,0.26,1.18,6671,7220,104,88
1908,3062.00,3476.90,5179.02,231.97,62.44,0.72,1.35,3432,5154,81,60
1909,3051.00,5370.92,6770.19,243.91,62.33,0.64,0.99,5333,6737,74,75
1910,3044.00,5422.65,7664.33,326.19,62.26,0.36,0.74,5387,7618,79,107
1911,3041.50,7362.42,5413.28,253.18,62.23,0.60,0.67,7331,5370,60,90
1912,3041.50,4771.27,7843.59,325.12,62.23,0.36,0.53,4744,7778,57,108
1913,3041.50,5982.65,2957.61,302.63,62.23,0.42,1.49,5929,2921,103,69
1914,3037.50,6447.30,6584.04,254.21,62.19,0.59,0.90,6413,6549,71,79
1915,3036.50,4148.32,5330.39,231.52,62.18,0.71,0.86,4115,5294,66,77
1916,3023.50,3080.76,4871.33,288.84,62.05,0.46,0.42,3062,4821,45,106
1917,3021.50,4642.92,5095.56,313.81,62.02,0.39,0.71,4604,5051,75,106
1918,3019.50,4314.12,6729.82,231.87,62.00,0.71,0.97,4281,6698,69,71
1919,3016.00,5151.23,2053.86,296.59,61.97,0.43,0.86,5112,2003,75,87
1920,3014.00,2615.63,7264.42,268.94,61.95,0.52,1.73,2563,7236,102,59
1921,3011.50,4666.15,5009.97,236.21,61.92,0.68,0.67,4640,4966,57,85
1922,3009.00,5501.13,5823.93,230.45,61.90,0.71,1.10,5467,5794,75,68
1923,2998.50,4068.24,6400.10,232.84,61.79,0.70,0.93,4032,6365,69,74
1924,2997.50,3763.05,7468.33,368.72,61.78,0.28,1.01,3708,7407,110,109
1925,2988.50,2553.67,5497.64,240.55,61.69,0.65,0.55,2530,5452,51,93
1926,2987.50,7526.21,4975.83,315.12,61.67,0.38,0.98,7488,4934,83,85
1927,2981.50,2217.38,3031.11,284.98,61.61,0.46,0.59,2187,2976,59,100
1928,2980.00,5310.09,5740.01,243.62,61.60,0.63,0.64,5288,5696,54,84
1929,2980.00,6091.12,6819.36,356.48,61.60,0.29,0.93,6041,6758,105,113
1930,2972.50,7021.97,8551.24,260.69,61.52,0.55,1.04,6989,8513,75,72
1931,2968.50,5703.81,6157.77,263.66,61.48,0.54,1.64,5660,6132,97,59
1932,2959.50,4649.94,7949.83,286.35,61.39,0.45,0.57,4616,7892,59,104
1933,2958.00,4566.00,5683.55,231.14,61.37,0.70,1.00,4530,5656,67,67
1934,2950.50,3201.04,3938.71,224.21,61.29,0.74,1.11,3165,3907,73,66
1935,2950.00,2616.29,6139.42,214.31,61.29,0.81,1.06,2586,6108,66,62
1936,2949.50,3506.32,4544.08,328.63,61.28,0.34,0.66,3465,4501,73,110
1937,2948.00,4681.85,3961.88,251.97,61.27,0.58,0.48,4657,3919,46,95
1938,2947.50,4688.31,5227.34,253.87,61.26,0.57,0.55,4665,5179,49,89
1939,2928.50,5866.60,3772.18,326.98,61.06,0.34,1.58,5798,3734,120,76
1940,2914.00,4235.50,7635.06,302.74,60.91,0.40,1.05,4190,7601,86,82
1941,2908.50,4601.20,5008.40,298.98,60.85,0.41,0.61,4575,4949,63,103
1942,2908.00,5094.53,4454.80,252.99,60.85,0.57,0.55,5067,4405,51,92
1943,2906.00,4980.23,7859.24,312.19,60.83,0.37,0.58,4948,7799,71,122
1944,2898.00,3662.87,3722.15,234.31,60.74,0.66,1.01,3631,3691,68,67
1945,2898.00,3746.98,6754.05,216.99,60.74,0.77,1.10,3716,6724,66,60
1946,2894.50,3724.96,4109.16,226.89,60.71,0.71,0.76,3695,4070,57,75
1947,2889.00,2558.26,4804.00,228.45,60.65,0.70,0.83,2527,4770,64,77
1948,2884.00,3215.39,8000.66,300.39,60.60,0.40,1.32,3165,7967,95,72
1949,2876.50,1745.80,3835.06,294.78,60.52,0.42,1.01,1705,3800,77,76
1950,2874.50,5417.94,7132.07,222.55,60.50,0.73,0.61,5395,7091,51,83
1951,2872.50,3986.15,6040.29,232.69,60.48,0.67,0.69,3959,6000,56,81
1952,2872.00,3655.80,4922.82,335.02,60.47,0.32,1.02,3617,4872,97,95
1953,2864.50,6509.52,6582.42,225.52,60.39,0.71,0.79,6479,6543,62,78
1954,2862.50,3152.94,6975.50,283.66,60.37,0.45,1.01,3107,6945,80,79
1955,2861.50,6908.04,3812.02,296.15,60.36,0.41,1.29,6863,3780,84,65
1956,2849.50,4332.51,5932.34,233.04,60.23,0.66,1.01,4296,5895,72,71
1957,2846.50,4197.08,4702.57,216.41,60.20,0.76,0.83,4167,4669,58,70
1958,2842.50,6070.08,4188.83,305.95,60.16,0.38,0.42,6047,4125,50,118
1959,2832.00,5149.37,4768.49,270.11,60.05,0.49,1.31,5099,4737,85,65
1960,2828.50,4003.64,7975.59,237.72,60.01,0.63,0.58,3983,7927,51,88
1961,2827.00,3331.49,7485.09,221.48,60.00,0.72,0.76,3303,7448,58,76
1962,2824.00,5415.84,3828.69,216.79,59.96,0.76,0.75,5388,3792,58,77
1963,2823.00,3072.23,4390.81,247.56,59.95,0.58,0.72,3039,4347,65,90
1964,2822.00,2333.79,6628.08,232.31,59.94,0.66,0.73,2309,6592,57,78
1965,2819.50,4405.67,4992.08,247.87,59.92,0.58,0.88,4375,4952,67,76
1966,2810.50,3134.31,4882.43,306.84,59.82,0.38,0.49,3114,4825,57,116
1967,2806.50,5082.91,6963.82,280.01,59.78,0.45,1.04,5048,6934,73,70
1968,2796.50,3587.55,2560.85,214.21,59.67,0.77,0.87,3553,2522,62,71
1969,2795.00,4928.22,1504.48,248.11,59.65,0.57,1.04,4888,1469,77,74
1970,2782.00,6787.36,2497.00,225.28,59.52,0.69,0.83,6756,2459,64,77
1971,2774.50,2928.02,6634.11,210.55,59.44,0.79,1.05,2897,6599,66,63
1972,2773.50,6403.62,6419.44,245.52,59.42,0.58,1.03,6371,6386,76,74
1973,2769.00,7642.19,4727.82,218.99,59.38,0.73,1.24,7609,4695,72,58
1974,2767.50,6016.23,5756.90,310.15,59.36,0.36,2.18,5966,5728,111,51
1975,2766.50,3883.90,5431.21,220.07,59.35,0.72,1.02,3851,5398,65,64
1976,2762.00,5226.13,4743.34,268.39,59.30,0.48,0.99,5185,4701,79,80
1977,2758.50,7028.25,8208.90,285.52,59.26,0.43,0.36,7006,8155,40,111
1978,2757.00,4192.37,7516.15,251.76,59.25,0.55,0.57,4164,7466,55,96
1979,2751.00,6761.43,6949.97,296.53,59.18,0.39,1.14,6724,6912,87,76
1980,2748.00,4439.68,6237.55,286.94,59.15,0.42,0.46,4414,6186,48,104
1981,2743.50,5066.67,2061.84,244.55,59.10,0.58,0.97,5035,2031,66,68
1982,2742.50,3563.64,4104.22,253.66,59.09,0.54,0.68,3529,4059,64,94
1983,2741.00,3379.87,6673.27,280.94,59.08,0.44,1.38,3326,6648,91,66
1984,2741.00,4235.62,7957.27,259.14,59.08,0.51,0.41,4216,7910,41,99
1985,2730.50,4383.69,4736.78,225.87,58.96,0.67,0.63,4359,4697,54,86
1986,2728.00,5870.88,6376.98,317.71,58.94,0.34,0.75,5831,6328,77,102
1987,2726.50,5176.36,6024.06,233.24,58.92,0.63,0.56,5156,5984,48,86
1988,2725.50,5212.45,4419.76,206.61,58.91,0.80,1.26,5178,4394,67,53
1989,2725.00,6649.33,2348.74,229.14,58.90,0.65,0.68,6624,2308,56,82
1990,2723.50,2821.32,5629.48,216.55,58.89,0.73,1.10,2792,5599,69,63
1991,2723.00,3029.75,7174.72,247.48,58.88,0.56,1.32,2985,7149,83,63
1992,2720.50,6535.42,7219.01,263.52,58.85,0.49,1.63,6492,7187,98,60
1993,2713.00,2717.34,6321.16,217.62,58.77,0.72,0.75,2690,6283,58,77
1994,2708.50,6992.51,3747.05,236.21,58.72,0.61,1.24,6954,3719,77,62
1995,2707.00,5198.02,5102.73,227.68,58.71,0.66,0.52,5177,5061,43,83
1996,2706.00,5205.85,1998.45,243.97,58.70,0.57,0.61,5180,1960,49,80
1997,2702.00,2499.20,4348.44,257.76,58.65,0.51,1.12,2462,4310,81,72
1998,2702.00,3069.97,7938.20,285.22,58.65,0.42,0.56,3044,7897,54,96
1999,2696.00,5813.79,4118.30,327.36,58.59,0.32,0.41,5794,4060,53,129
2000,2695.00,6777.46,4013.20,298.53,58.58,0.38,0.74,6748,3969,68,92
2001,2690.00,3684.75,3777.22,223.62,58.52,0.68,0.79,3659,3744,59,75
2002,2685.00,4358.62,7979.01,233.62,58.47,0.62,0.77,4326,7938,59,77
2003,2681.00,3563.45,6153.97,306.53,58.43,0.36,0.93,3524,6110,83,89
2004,2678.50,4619.15,4893.62,228.07,58.40,0.65,0.96,4587,4864,67,70
2005,2677.00,5012.61,6635.53,331.36,58.38,0.31,1.39,4952,6593,107,77
2006,2676.50,5645.38,5202.85,234.35,58.38,0.61,0.67,5617,5164,55,82
2007,2671.00,4841.23,5816.96,220.45,58.32,0.69,0.72,4816,5778,58,80
2008,2670.50,2646.20,7199.97,214.27,58.31,0.73,1.35,2612,7175,70,52
2009,2667.50,4900.79,4368.32,207.38,58.28,0.78,0.78,4872,4335,57,73
2010,2654.50,4826.44,5004.60,236.55,58.14,0.60,0.54,4804,4966,48,89
2011,2653.00,5772.35,4077.66,296.88,58.12,0.38,1.52,5723,4041,105,69
2012,2647.50,3836.16,4642.15,234.07,58.06,0.61,1.02,3802,4612,67,66
2013,2647.00,5920.52,5245.47,233.14,58.05,0.61,0.64,5890,5208,54,84
2014,2647.00,3682.04,6153.89,270.59,58.05,0.45,0.46,3662,6104,46,100
2015,2642.00,4762.48,5466.77,218.31,58.00,0.70,0.70,4736,5432,54,77
2016,2638.50,4040.14,3125.87,213.72,57.96,0.73,0.86,4007,3092,59,69
2017,2629.00,3052.44,6741.27,268.25,57.86,0.46,1.74,3011,6716,92,53
2018,2625.50,5133.92,6893.10,308.15,57.82,0.35,0.87,5106,6842,72,83
2019,2624.50,3679.99,7454.90,228.55,57.81,0.63,1.20,3640,7426,72,60
2020,2616.00,7302.36,7390.88,230.79,57.71,0.62,1.66,7264,7365,83,50
2021,2613.50,5504.40,7048.98,201.58,57.69,0.81,1.05,5474,7020,63,60
2022,2611.00,6107.52,5778.24,217.62,57.66,0.69,0.87,6076,5745,60,69
2023,2610.00,3159.28,5487.88,199.62,57.65,0.82,0.98,3127,5458,63,64
2024,2603.50,5132.66,3948.26,235.04,57.57,0.59,0.68,5104,3912,54,80
2025,2600.50,4777.49,4094.71,209.58,57.54,0.74,0.74,4750,4060,52,70
2026,2598.50,6026.62,5580.96,284.01,57.52,0.40,0.68,5998,5540,54,80
2027,2598.00,3450.44,3166.00,225.97,57.51,0.64,1.01,3415,3129,68,67
2028,2597.50,5193.11,7940.17,338.09,57.51,0.29,1.52,5150,7909,94,62
2029,2595.50,4232.19,6273.24,265.38,57.49,0.46,1.84,4185,6253,90,49
2030,2575.00,5571.51,5451.39,208.99,57.26,0.74,0.88,5545,5420,56,64
2031,2574.50,6002.72,4901.96,227.24,57.25,0.63,1.54,5960,4878,83,54
2032,2568.50,3438.56,5935.49,226.35,57.19,0.63,1.16,3399,5904,71,61
2033,2568.00,4446.83,6477.05,281.08,57.18,0.41,0.74,4414,6434,61,82
2034,2566.50,3761.55,2349.62,217.52,57.16,0.68,1.12,3722,2319,72,64
2035,2554.00,4534.52,4927.29,329.36,57.03,0.30,0.97,4496,4892,76,78
2036,2552.50,4277.94,7840.89,236.89,57.01,0.57,0.49,4253,7794,46,94
2037,2551.50,5890.79,7589.65,263.72,57.00,0.46,0.58,5867,7539,52,89
2038,2549.50,2490.31,7608.08,205.58,56.97,0.76,0.94,2464,7576,59,63
2039,2543.50,4544.42,1808.46,235.87,56.91,0.57,0.77,4514,1767,61,79
2040,2535.00,4138.66,4693.13,205.82,56.81,0.75,0.70,4112,4659,50,71
2041,2534.00,7580.67,5238.20,237.97,56.80,0.56,0.57,7558,5194,50,88
2042,2533.50,2464.12,3422.61,215.24,56.80,0.69,0.72,2437,3383,52,72
2043,2530.00,3942.64,7909.82,246.45,56.76,0.52,0.86,3905,7875,69,80
2044,2529.00,3465.09,6735.97,263.28,56.75,0.46,0.57,3438,6686,53,93
2045,2525.00,5739.78,5047.85,213.48,56.70,0.70,1.07,5704,5016,65,61
2046,2521.00,6863.84,6199.22,250.59,56.66,0.50,0.95,6835,6159,69,73
2047,2517.50,3941.29,3642.97,294.29,56.62,0.37,1.28,3895,3608,91,71
2048,2514.00,6640.80,4994.34,282.59,56.58,0.40,2.21,6592,4967,106,48
2049,2512.50,6730.12,8309.91,310.98,56.56,0.33,0.90,6693,8271,83,92
2050,2507.50,5213.03,6930.75,219.38,56.50,0.65,0.74,5184,6897,55,74
2051,2499.50,6563.18,5005.49,268.84,56.41,0.43,1.44,6511,4979,91,63
2052,2497.00,2881.96,6603.65,223.28,56.39,0.63,1.09,2844,6571,72,66
2053,2495.50,4079.57,5488.26,208.89,56.37,0.72,0.80,4052,5452,56,70
2054,2492.00,4432.98,7603.86,210.99,56.33,0.70,0.57,4413,7567,46,80
2055,2488.00,7395.27,5233.43,267.28,56.28,0.44,0.57,7374,5189,55,97
2056,2487.50,4907.30,6424.45,259.52,56.28,0.46,0.43,4887,6372,40,94
2057,2485.50,4752.50,5410.29,272.98,56.26,0.42,1.28,4708,5377,88,69
2058,2478.00,4330.58,4021.65,235.48,56.17,0.56,0.45,4311,3980,42,94
2059,2464.50,3866.53,8132.10,211.24,56.02,0.69,0.81,3838,8103,57,70
2060,2454.00,6853.70,8511.67,211.34,55.90,0.69,1.26,6819,8486,67,53
2061,2449.50,5007.69,6953.26,277.18,55.85,0.40,1.18,4959,6911,87,74
2062,2445.50,3790.61,6616.19,224.21,55.80,0.61,1.47,3749,6587,81,55
2063,2444.50,5866.61,7755.98,289.61,55.79,0.37,0.89,5826,7716,75,84
2064,2443.00,3503.63,2997.09,223.42,55.77,0.62,0.86,3470,2959,66,77
2065,2443.00,4204.88,6331.03,273.91,55.77,0.41,1.01,4172,6294,73,72
2066,2440.00,5217.64,5189.59,229.28,55.74,0.58,0.68,5189,5154,55,81
2067,2428.50,6765.32,5054.43,227.72,55.61,0.59,0.76,6738,5021,53,70
2068,2426.00,2300.76,7076.91,263.36,55.58,0.44,0.93,2256,7033,81,87
2069,2423.50,5360.49,6194.74,247.38,55.55,0.50,0.94,5334,6154,66,70
2070,2415.50,2514.20,3502.62,260.69,55.46,0.45,0.86,2484,3469,60,70
2071,2413.00,3601.23,4723.72,259.42,55.43,0.45,0.68,3569,4678,65,96
2072,2413.00,1906.59,3974.71,246.11,55.43,0.50,1.40,1866,3946,80,57
2073,2410.00,7115.59,5368.69,260.94,55.39,0.44,1.16,7081,5327,85,73
2074,2407.00,4393.35,6401.30,221.48,55.36,0.62,0.72,4367,6362,55,76
2075,2406.50,4071.28,2612.52,227.04,55.35,0.59,1.63,4032,2590,83,51
2076,2401.50,3517.93,7010.26,232.61,55.30,0.56,0.40,3501,6961,37,93
2077,2398.50,2419.19,4720.65,268.98,55.26,0.42,0.90,2390,4684,73,81
2078,2389.00,3868.49,7810.98,311.91,55.15,0.31,0.46,3842,7747,53,116
2079,2386.50,3124.18,2304.90,196.41,55.12,0.78,0.74,3101,2273,50,68
2080,2381.50,5126.69,6644.12,260.69,55.07,0.44,1.25,5094,6619,71,57
2081,2371.50,238.60,6627.98,340.84,54.95,0.26,0.27,220,6558,38,142
2082,2370.50,5172.97,6813.68,286.15,54.94,0.36,0.70,5137,6770,67,96
2083,2363.00,7038.79,5747.58,297.91,54.85,0.33,1.50,6995,5716,93,62
2084,2360.00,7645.51,4504.44,251.14,54.82,0.47,0.35,7629,4453,36,102
2085,2357.00,5359.90,6698.72,250.59,54.78,0.47,0.83,5326,6666,63,76
2086,2354.50,6507.88,5037.36,242.21,54.75,0.50,1.09,6478,5000,74,68
2087,2349.00,4381.52,5882.74,222.51,54.69,0.60,0.48,4360,5843,41,86
2088,2333.50,5768.21,4243.80,296.29,54.51,0.33,0.68,5732,4191,74,109
2089,2326.50,7378.91,6155.44,301.12,54.43,0.32,2.48,7320,6131,114,46
2090,2326.00,6477.15,7688.71,214.45,54.42,0.64,1.24,6440,7659,72,58
2091,2321.00,3723.73,2386.10,226.79,54.36,0.57,1.11,3689,2352,72,65
2092,2317.00,6662.24,6735.00,289.22,54.31,0.35,1.56,6619,6709,103,66
2093,2314.50,5931.10,5594.10,288.78,54.29,0.35,1.46,5878,5555,99,68
2094,2310.00,3104.59,7750.80,282.11,54.23,0.36,2.60,3051,7730,104,40
2095,2307.50,4530.86,5445.37,198.75,54.20,0.73,0.74,4506,5413,50,68
2096,2304.50,6645.06,5037.54,276.69,54.17,0.38,2.60,6593,5021,109,42
2097,2304.00,5065.29,7080.15,249.76,54.16,0.46,0.60,5036,7033,54,90
2098,2296.50,2152.13,1128.91,270.01,54.07,0.40,1.16,2121,1100,66,57
2099,2292.50,5906.89,5639.44,200.41,54.03,0.72,1.16,5878,5611,65,56
2100,2291.00,6841.15,7456.42,289.56,54.01,0.34,0.72,6804,7416,63,88
2101,2290.00,6183.49,6867.17,221.97,54.00,0.58,1.16,6153,6838,72,62
2102,2287.00,6929.80,6132.42,258.74,53.96,0.43,1.92,6879,6109,96,50
2103,2283.50,3629.89,6056.54,246.35,53.92,0.47,0.69,3600,6020,58,84
2104,2281.50,5186.79,1657.62,239.72,53.90,0.50,0.98,5157,1631,65,66
2105,2267.00,3892.84,5371.73,220.51,53.73,0.59,1.70,3855,5349,75,44
2106,2258.50,4689.23,2141.49,197.24,53.62,0.73,1.00,4658,2109,59,59
2107,2257.50,4629.30,4949.97,191.72,53.61,0.77,1.03,4600,4923,61,59
2108,2254.00,5922.06,2096.94,257.28,53.57,0.43,2.05,5882,2075,90,44
2109,2251.00,6965.47,8509.80,248.94,53.54,0.46,0.76,6931,8467,64,84
2110,2245.50,2234.23,4211.66,235.87,53.47,0.51,1.66,2193,4186,83,50
2111,2243.50,3090.83,7395.94,266.84,53.45,0.40,1.56,3052,7370,86,55
2112,2243.50,4863.19,3763.01,198.41,53.45,0.72,0.71,4838,3728,49,69
2113,2241.00,7032.45,5387.67,258.45,53.42,0.42,1.15,6996,5363,70,61
2114,2240.00,4535.21,7298.93,250.25,53.40,0.45,0.69,4505,7259,59,85
2115,2237.50,2634.93,7067.48,196.07,53.37,0.73,0.74,2609,7036,50,68
2116,2222.50,4836.59,4087.79,189.92,53.20,0.77,0.85,4810,4060,52,61
2117,2220.50,3062.85,4327.44,205.04,53.17,0.66,0.76,3036,4292,56,74
2118,2212.00,6988.13,8054.72,287.91,53.07,0.34,0.42,6966,8002,43,102
2119,2212.00,7102.58,8412.27,236.79,53.07,0.50,0.63,7072,8366,52,82
2120,2209.00,3723.26,6204.43,280.39,53.03,0.35,0.62,3697,6156,55,88
2121,2207.50,6033.24,3909.86,212.75,53.02,0.61,1.27,5999,3886,65,51
2122,2203.00,6796.15,5665.06,241.97,52.96,0.47,0.74,6774,5634,58,78
2123,2202.50,2511.21,3759.92,244.01,52.96,0.46,1.28,2474,3731,82,64
2124,2196.00,7492.58,5506.73,259.97,52.88,0.41,2.28,7446,5488,89,39
2125,2194.50,4142.46,3390.02,298.29,52.86,0.31,1.19,4106,3351,81,68
2126,2189.50,3222.42,7075.93,250.69,52.80,0.44,1.56,3177,7044,92,59
2127,2188.50,2843.46,2963.43,182.41,52.79,0.83,1.11,2811,2936,60,54
2128,2188.50,3209.12,7764.63,272.63,52.79,0.37,1.20,3164,7725,91,76
2129,2186.00,3423.03,6727.46,199.14,52.76,0.69,0.76,3395,6694,54,71
2130,2179.00,3465.43,1964.47,226.94,52.67,0.53,1.03,3429,1936,67,65
2131,2178.00,6224.73,5737.17,243.91,52.66,0.46,1.04,6193,5710,71,68
2132,2178.00,4032.67,6049.14,211.82,52.66,0.61,0.59,4011,6011,47,80
2133,2176.50,7158.36,5839.99,222.21,52.64,0.55,1.10,7126,5815,64,58
2134,2167.00,6001.27,6762.32,242.94,52.53,0.46,1.18,5964,6732,73,62
2135,2157.00,5304.12,6724.09,198.71,52.41,0.69,0.61,5285,6689,41,67
2136,2151.50,3412.06,4004.24,197.92,52.34,0.69,0.71,3387,3971,47,66
2137,2148.00,2652.75,3475.38,197.82,52.30,0.69,0.89,2625,3443,57,64
2138,2145.50,1982.79,3931.84,216.07,52.27,0.58,0.65,1958,3900,47,72
2139,2144.50,3136.65,7043.98,230.01,52.25,0.51,1.37,3098,7015,78,57
2140,2141.50,4202.19,6786.12,191.44,52.22,0.73,0.61,4181,6749,43,71
2141,2138.50,2440.61,3072.18,249.04,52.18,0.43,0.94,2414,3039,61,65
2142,2132.50,7421.98,3450.54,189.24,52.11,0.75,0.83,7393,3417,53,64
2143,2125.50,3736.69,2305.61,210.41,52.02,0.60,1.49,3704,2284,73,49
2144,2125.50,7099.58,5613.57,253.66,52.02,0.42,0.93,7067,5576,68,73
2145,2117.00,4131.56,4622.02,180.02,51.92,0.82,0.95,4105,4595,52,55
2146,2111.00,3737.06,6092.64,226.45,51.84,0.52,0.84,3705,6061,58,69
2147,2105.50,6887.77,8710.26,247.18,51.78,0.43,1.65,6840,8682,86,52
2148,2098.50,3985.76,5780.55,263.87,51.69,0.38,1.91,3934,5756,90,47
2149,2096.50,6035.95,4132.74,205.24,51.67,0.63,0.80,6010,4106,53,66
2150,2084.00,3316.43,5668.33,190.31,51.51,0.72,1.18,3286,5644,65,55
2151,2079.50,5543.37,5384.14,195.72,51.46,0.68,1.26,5512,5356,67,53
2152,2078.50,6221.77,7369.20,181.92,51.44,0.79,1.12,6193,7346,58,52
2153,2078.50,6928.23,8665.45,204.55,51.44,0.62,0.95,6899,8639,55,58
2154,2070.50,5109.72,6760.01,206.75,51.34,0.61,0.95,5078,6734,58,61
2155,2070.50,4170.39,6920.19,178.75,51.34,0.81,0.88,4146,6894,51,58
2156,2063.50,3059.42,7010.87,224.89,51.26,0.51,1.22,3026,6983,66,54
2157,2054.50,6257.69,6115.17,236.41,51.15,0.46,1.48,6222,6087,74,50
2158,2051.00,5142.15,7080.58,223.48,51.10,0.52,1.66,5109,7060,73,44
2159,2050.50,4162.44,3630.53,194.41,51.10,0.68,1.15,4131,3602,61,53
2160,2049.50,5874.44,5509.24,250.69,51.08,0.41,0.75,5850,5477,60,80
2161,2048.50,6072.44,5502.21,261.66,51.07,0.38,0.73,6038,5456,60,82
2162,2047.00,3125.12,4649.09,247.56,51.05,0.42,1.03,3083,4609,79,77
2163,2046.00,2285.52,7037.51,219.28,51.04,0.53,0.80,2254,7003,61,76
2164,2039.00,7401.54,5318.11,206.65,50.95,0.60,1.44,7371,5291,72,50
2165,2038.50,4434.54,4459.86,187.24,50.95,0.73,1.17,4403,4432,62,53
2166,2035.00,5662.42,7107.11,188.99,50.90,0.72,0.68,5640,7076,46,68
2167,2034.50,4528.39,4382.70,186.89,50.90,0.73,0.90,4499,4353,56,62
2168,2029.50,6320.63,4844.94,211.58,50.83,0.57,0.55,6300,4809,40,73
2169,2028.00,4794.78,1980.44,285.91,50.81,0.31,1.21,4757,1952,70,58
2170,2025.50,3922.71,2775.93,204.89,50.78,0.61,0.82,3899,2739,56,68
2171,2025.00,4546.37,5071.92,266.25,50.78,0.36,0.61,4515,5021,57,93
2172,2021.50,4787.70,4196.52,200.41,50.73,0.63,0.93,4758,4164,56,60
2173,2021.50,1887.12,8467.88,185.92,50.73,0.73,1.02,1861,8442,54,53
2174,2015.00,5376.60,7068.64,181.34,50.65,0.77,0.93,5350,7039,53,57
2175,2012.50,4886.22,6682.96,181.58,50.62,0.77,0.77,4863,6652,49,64
2176,2008.00,3760.92,7404.73,266.05,50.56,0.36,1.25,3718,7375,91,73
2177,2003.50,7170.34,5068.07,205.24,50.51,0.60,0.86,7141,5036,57,66
2178,2002.00,7288.43,7164.11,230.94,50.49,0.47,0.92,7253,7129,67,73
2179,2000.00,3013.36,7678.62,255.42,50.46,0.39,1.26,2971,7649,86,68
2180,1999.00,6067.63,4279.34,228.94,50.45,0.48,0.79,6037,4240,63,80
2181,1996.00,3932.82,7338.37,188.85,50.41,0.70,1.15,3905,7314,61,53
2182,1993.50,4321.74,7241.12,193.58,50.38,0.67,0.82,4296,7208,53,65
2183,1992.50,4321.30,7794.24,207.10,50.37,0.58,0.52,4303,7760,41,79
2184,1987.50,7427.77,5135.81,206.75,50.30,0.58,1.23,7396,5112,64,52
2185,1979.00,5268.62,5864.18,253.08,50.20,0.39,0.80,5234,5824,69,86
2186,1972.50,4441.62,4517.05,179.92,50.11,0.77,1.18,4414,4496,59,50
2187,1972.50,7567.21,5383.90,196.21,50.11,0.64,0.98,7538,5355,62,63
2188,1963.00,3874.14,5002.04,180.02,49.99,0.76,0.86,3852,4977,49,57
2189,1959.00,3567.99,5147.30,191.48,49.94,0.67,1.59,3534,5123,70,44
2190,1955.00,7406.52,5081.18,180.51,49.89,0.75,0.96,7382,5053,54,56
2191,1950.50,5227.21,5276.81,182.27,49.83,0.74,0.88,5203,5247,52,59
2192,1949.50,3102.16,3695.32,188.41,49.82,0.69,1.02,3075,3667,56,55
2193,1935.00,6121.94,4872.16,235.62,49.64,0.44,0.97,6087,4839,68,70
2194,1933.50,4829.92,4150.34,209.92,49.62,0.55,0.59,4812,4120,43,73
2195,1931.50,6153.56,4170.29,253.87,49.59,0.38,2.02,6109,4151,99,49
2196,1931.00,6727.50,3828.20,206.17,49.58,0.57,1.02,6699,3798,59,58
2197,1931.00,3207.53,4744.94,183.34,49.58,0.72,1.10,3180,4721,55,50
2198,1929.50,6885.28,6654.24,273.32,49.57,0.32,1.45,6849,6620,84,58
2199,1928.50,5598.01,5236.12,194.27,49.55,0.64,0.83,5572,5208,52,63
2200,1928.00,6502.16,7161.87,190.99,49.55,0.66,1.57,6466,7139,72,46
2201,1918.50,5202.50,6308.92,199.92,49.42,0.60,1.52,5166,6289,70,46
2202,1915.50,2543.43,3585.53,212.75,49.39,0.53,0.46,2526,3542,38,83
2203,1911.50,6923.27,8497.29,213.38,49.33,0.53,1.02,6893,8465,66,65
2204,1911.00,5086.63,5212.24,176.99,49.33,0.77,0.79,5065,5183,49,62
2205,1911.00,7583.16,5442.23,206.17,49.33,0.56,0.50,7564,5402,39,78
2206,1904.50,4214.63,3509.85,185.38,49.24,0.70,1.29,4181,3484,66,51
2207,1903.00,2872.79,4379.08,192.17,49.22,0.65,0.74,2845,4343,50,68
2208,1892.50,5339.50,7035.11,181.92,49.09,0.72,0.71,5318,7004,46,65
2209,1890.50,227.02,7098.07,286.55,49.06,0.29,0.33,208,7040,39,120
2210,1880.00,5297.73,4219.44,196.65,48.93,0.61,0.66,5275,4187,46,70
2211,1879.50,2914.02,6706.93,185.78,48.92,0.68,1.49,2883,6685,64,43
2212,1879.00,2528.51,3185.17,197.68,48.91,0.60,0.58,2507,3150,41,71
2213,1877.50,6182.93,1967.14,233.58,48.89,0.43,0.37,6166,1923,33,90
2214,1874.00,6893.18,4619.17,234.25,48.85,0.43,0.84,6861,4578,66,79
2215,1873.00,6968.49,5922.79,231.97,48.83,0.44,0.76,6946,5879,56,74
2216,1868.50,4160.30,4873.75,204.89,48.78,0.56,1.33,4130,4848,69,52
2217,1856.00,5735.64,6751.49,187.82,48.61,0.66,1.22,5707,6725,60,49
2218,1852.50,3481.58,6508.86,194.75,48.57,0.61,1.04,3455,6483,54,52
2219,1848.00,4497.56,7019.86,184.85,48.51,0.68,0.86,4476,6992,50,58
2220,1846.00,4004.21,5065.11,170.85,48.48,0.79,0.84,3982,5037,48,57
